Gene_name	Gene_ID	Transcript_ID	RefSeq_ID	Strand	Chromosome	Exon_region_start	Exon_region_end	Exon_rank_in_transcript
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4097277	4097341	8
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4095386	4095447	9
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4094451	4094496	10
MAP2K2	ENSG00000126934	ENST00000262948	NM_030662	-1	chr19	4090319	4090706	11
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44065676	44065958	1
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44064973	44065094	2
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44059086	44059222	3
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44058908	44059006	4
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44055122	44055254	5
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44053521	44053660	6
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44052028	44052157	7
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44051358	44051571	8
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44051052	44051257	9
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44049936	44050074	10
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44047054	44047239	11
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44041616	44041728	12
ABCG5	ENSG00000138075	ENST00000260645	NM_022436	-1	chr2	44039611	44040448	13
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4153598	4153771	1
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4154896	4155024	2
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4156992	4157292	3
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4159661	4159779	4
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4164500	4164637	5
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4168348	4168454	6
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4170137	4170205	7
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4171088	4171172	8
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4171380	4171476	9
CREB3L3	ENSG00000060566	ENST00000078445	NM_001271995	1	chr19	4171653	4173051	10
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44066103	44066255	1
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44071646	44071747	2
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44073294	44073450	3
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44078723	44078961	4
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44079493	44079625	5
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44079738	44080007	6
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44099115	44099277	7
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44099362	44099445	8
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44100926	44101125	9
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44101546	44101622	10
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44102285	44102552	11
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44104700	44104827	12
ABCG8	ENSG00000143921	ENST00000272286	NM_022437	1	chr2	44104915	44105605	13
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16606850	16607003	1
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16606562	16606663	2
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16601178	16601381	3
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16595974	16596068	4
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16594741	16594926	5
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16593489	16593596	6
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16593261	16593392	7
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16591425	16591517	8
CALR3	ENSG00000269058	ENST00000269881	NM_145046	-1	chr19	16589868	16590085	9
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16269024	16269233	14
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16268364	16268747	16
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16302478	16302621	1
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16299534	16299620	2
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16274786	16274992	3
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16273430	16273618	4
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16272649	16272789	5
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16272210	16272335	6
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16271432	16271697	7
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16271192	16271334	8
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16270795	16271095	9
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16270303	16270390	10
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16270094	16270210	11
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16269894	16270014	12
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16269559	16269689	13
ZBTB17	ENSG00000116809	ENST00000375743	NM_001287604	-1	chr1	16268826	16268915	15
KCND3	ENSG00000171385	ENST00000315987	NM_004980	-1	chr1	112329566	112329728	3
KCND3	ENSG00000171385	ENST00000315987	NM_004980	-1	chr1	112323312	112323413	4
KCND3	ENSG00000171385	ENST00000315987	NM_004980	-1	chr1	112322847	112322936	5
KCND3	ENSG00000171385	ENST00000315987	NM_004980	-1	chr1	112319648	112319895	7
KCND3	ENSG00000171385	ENST00000315987	NM_004980	-1	chr1	112531370	112531777	1
KCND3	ENSG00000171385	ENST00000315987	NM_004980	-1	chr1	112524243	112525420	2
KCND3	ENSG00000171385	ENST00000315987	NM_004980	-1	chr1	112321058	112321114	6
KCND3	ENSG00000171385	ENST00000315987	NM_004980	-1	chr1	112318431	112318900	8
SCO2	ENSG00000130489	ENST00000395693	NM_005138	-1	chr22	50963901	50964035	1
SCO2	ENSG00000130489	ENST00000395693	NM_005138	-1	chr22	50961997	50962853	2
ZHX3	ENSG00000174306	ENST00000560361	-	-1	chr20	39830697	39833706	7
ZHX3	ENSG00000174306	ENST00000560361	-	-1	chr20	39897630	39897723	2
ZHX3	ENSG00000174306	ENST00000560361	-	-1	chr20	39867328	39867436	5
ZHX3	ENSG00000174306	ENST00000560361	-	-1	chr20	39842374	39842539	6
ZHX3	ENSG00000174306	ENST00000560361	-	-1	chr20	39928606	39928734	1
ZHX3	ENSG00000174306	ENST00000560361	-	-1	chr20	39896103	39896252	3
ZHX3	ENSG00000174306	ENST00000560361	-	-1	chr20	39868238	39868344	4
ZHX3	ENSG00000174306	ENST00000560361	-	-1	chr20	39813467	39813841	8
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133595854	133595951	2
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133703530	133703579	3
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133767768	133767892	4
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133782252	133782318	7
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133783473	133783615	8
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133783759	133783902	9
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133785917	133785996	10
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133789704	133789869	11
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133802601	133802737	12
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133804170	133804253	13
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133827244	133827333	14
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133833859	133833917	15
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133834016	133834176	16
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133836459	133836573	17
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133844194	133844315	18
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133562489	133562887	1
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133769249	133769317	5
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133777694	133777786	6
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133846292	133846392	19
EYA4	ENSG00000112319	ENST00000367895	NM_004100	1	chr6	133849863	133853258	20
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75078154	75079034	1
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75070338	75070408	2
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75052557	75052821	3
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75022206	75022396	4
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75019595	75019765	5
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75018890	75019096	6
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75017767	75018053	7
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75016566	75016668	8
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	75002629	75002703	9
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74999129	74999251	10
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74995661	74995825	11
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74995186	74995401	12
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74994050	74994069	13
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74992778	74992817	14
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74991827	74991928	15
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74989493	74989621	16
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74988614	74988742	17
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74983525	74983644	18
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74977948	74978067	19
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74976794	74976916	20
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74976437	74976562	21
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74975941	74976066	22
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74975533	74975655	23
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74975307	74975432	24
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74974676	74974798	25
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74973882	74974013	26
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74973401	74973526	27
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74972751	74972894	28
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74971686	74971877	29
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74971481	74971564	30
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74970629	74970757	31
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74970172	74970309	32
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74969922	74970089	33
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74969356	74969637	34
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74968144	74968293	35
LTBP2	ENSG00000119681	ENST00000261978	NM_000428	-1	chr14	74964873	74967732	36
JPH2	ENSG00000149596	ENST00000372980	NM_020433	-1	chr20	42814967	42816218	1
JPH2	ENSG00000149596	ENST00000372980	NM_020433	-1	chr20	42788258	42789047	2
JPH2	ENSG00000149596	ENST00000372980	NM_020433	-1	chr20	42747145	42747263	3
JPH2	ENSG00000149596	ENST00000372980	NM_020433	-1	chr20	42744305	42745026	4
JPH2	ENSG00000149596	ENST00000372980	NM_020433	-1	chr20	42743422	42743516	5
JPH2	ENSG00000149596	ENST00000372980	NM_020433	-1	chr20	42740335	42742143	6
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101491717	101491857	1
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101489310	101489491	2
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101487198	101487320	3
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101486725	101486911	4
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101483713	101483880	5
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101480744	101480825	6
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101478103	101478257	7
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101476105	101476218	8
COX15	ENSG00000014919	ENST00000370483	NM_004376	-1	chr10	101471601	101473236	9
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78078354	78078931	2
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78079548	78079693	3
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78081356	78081521	4
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78081599	78081695	5
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78082089	78082208	6
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78082288	78082406	7
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78082496	78082627	8
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78083744	78083854	9
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78084526	78084639	10
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78084740	78084824	11
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78085782	78085899	12
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78086377	78086510	13
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78086675	78086826	14
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78087017	78087165	15
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78090767	78090908	16
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78091399	78091548	17
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78091992	78092156	18
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78092452	78092604	19
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78075503	78075689	1
GAA	ENSG00000171298	ENST00000302262	NM_000152	1	chr17	78093071	78093678	20
NRAS	ENSG00000213281	ENST00000369535	NM_002524	-1	chr1	115259279	115259515	1
NRAS	ENSG00000213281	ENST00000369535	NM_002524	-1	chr1	115258671	115258798	2
NRAS	ENSG00000213281	ENST00000369535	NM_002524	-1	chr1	115256421	115256599	3
NRAS	ENSG00000213281	ENST00000369535	NM_002524	-1	chr1	115252190	115252349	4
NRAS	ENSG00000213281	ENST00000369535	NM_002524	-1	chr1	115251152	115251275	5
NRAS	ENSG00000213281	ENST00000369535	NM_002524	-1	chr1	115250775	115250813	6
NRAS	ENSG00000213281	ENST00000369535	NM_002524	-1	chr1	115247090	115250671	7
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116310929	116311402	1
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116287449	116287533	2
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116283349	116283449	3
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116280845	116280956	4
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116275522	116275595	5
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116269613	116269743	6
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116268129	116268174	7
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116260461	116260515	8
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116247813	116247913	9
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116245542	116245616	10
CASQ2	ENSG00000118729	ENST00000261448	NM_001232	-1	chr1	116242628	116244047	11
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38671802	38671920	3
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38663891	38663980	4
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38662334	38662462	5
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38655466	38655557	6
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38651225	38651455	7
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38649642	38649705	8
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38648160	38648301	9
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38647442	38647639	10
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38646220	38646399	11
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38645203	38645574	12
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38640409	38640541	13
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38639220	38639458	14
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38628891	38629064	15
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38627182	38627532	16
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38622422	38622862	17
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38620825	38620986	18
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38618152	38618272	19
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38616788	38616942	20
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38607900	38608073	21
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38603906	38604028	22
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38601638	38601919	23
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38597932	38598069	25
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38597147	38597251	26
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38595770	38596040	27
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38598722	38598775	24
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38589553	38593049	28
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38691022	38691163	1
SCN5A	ENSG00000183873	ENST00000413689	NM_001099404	-1	chr3	38674526	38674850	2
KRAS	ENSG00000133703	ENST00000311936	NM_004985	-1	chr12	25403685	25403865	1
KRAS	ENSG00000133703	ENST00000311936	NM_004985	-1	chr12	25398208	25398329	2
KRAS	ENSG00000133703	ENST00000311936	NM_004985	-1	chr12	25380168	25380346	3
KRAS	ENSG00000133703	ENST00000311936	NM_004985	-1	chr12	25378548	25378707	4
KRAS	ENSG00000133703	ENST00000311936	NM_004985	-1	chr12	25357723	25362845	5
TBX20	ENSG00000164532	ENST00000408931	NM_001166220	-1	chr7	35293105	35293758	1
TBX20	ENSG00000164532	ENST00000408931	NM_001166220	-1	chr7	35289563	35289815	2
TBX20	ENSG00000164532	ENST00000408931	NM_001166220	-1	chr7	35288289	35288453	3
TBX20	ENSG00000164532	ENST00000408931	NM_001166220	-1	chr7	35284561	35284669	4
TBX20	ENSG00000164532	ENST00000408931	NM_001166220	-1	chr7	35280491	35280649	5
TBX20	ENSG00000164532	ENST00000408931	NM_001166220	-1	chr7	35271116	35271192	6
TBX20	ENSG00000164532	ENST00000408931	NM_001166220	-1	chr7	35244082	35244194	7
TBX20	ENSG00000164532	ENST00000408931	NM_001166220	-1	chr7	35242042	35242382	8
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73442119	73442599	1
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73449694	73449744	2
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73450885	73450914	3
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73452037	73452069	4
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73455546	73455581	5
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73456944	73457036	6
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73457314	73457364	7
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73457448	73457498	8
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73458209	73458250	9
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73459552	73459623	10
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73460518	73460547	11
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73461026	73461097	12
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73462005	73462046	13
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73462472	73462531	14
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73462833	73462886	15
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73466080	73466169	16
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73466254	73466313	17
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73467493	73467639	18
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73469046	73469099	19
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73470601	73470765	20
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73471002	73471043	21
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73471970	73472026	22
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73474216	73474377	23
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73474470	73474514	24
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73474706	73474831	25
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73475431	73475469	26
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73477483	73477554	27
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73477640	73477699	28
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73477951	73478025	29
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73480024	73480062	30
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73481062	73481106	32
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73480274	73480327	31
ELN	ENSG00000049540	ENST00000252034	NM_001278915	1	chr7	73482987	73484237	33
TGFB3	ENSG00000119699	ENST00000238682	NM_003239	-1	chr14	76446885	76447534	1
TGFB3	ENSG00000119699	ENST00000238682	NM_003239	-1	chr14	76437898	76438061	2
TGFB3	ENSG00000119699	ENST00000238682	NM_003239	-1	chr14	76437469	76437598	3
TGFB3	ENSG00000119699	ENST00000238682	NM_003239	-1	chr14	76431931	76432038	4
TGFB3	ENSG00000119699	ENST00000238682	NM_003239	-1	chr14	76429659	76429830	5
TGFB3	ENSG00000119699	ENST00000238682	NM_003239	-1	chr14	76427266	76427419	6
TGFB3	ENSG00000119699	ENST00000238682	NM_003239	-1	chr14	76424545	76425688	7
GJA5	ENSG00000143140	ENST00000271348	NM_005266	-1	chr1	147245356	147245484	1
